id	UNIPROT	geneLength
5563	P78536	2475
5564	P78537	462
5565	P78539	1395
5566	P78540	1065
5567	P78543	477
5568	P78545	1116
5569	P78549	939
5570	P78552	1284
5571	P78556	291
5572	P78559	8412
5573	P78560	600
5574	P78563	2226
5575	P79483	801
5576	P79522	567
5577	P80098	300
5578	P80162	345
5579	P80188	597
5580	P80192	3315
5581	P80217	861
5582	P80294	186
5583	P80297	186
5584	P80303	1263
5585	P80370	1152
5586	P80404	1503
5587	P80723	684
5588	P81133	2301
5589	P81172	255
5590	P81274	2055
5591	P81408	2007
5592	P81534	204
5593	P81605	333
5594	P81877	1086
5595	P82094	3282
5596	P82251	1464
5597	P82279	4221
5598	P82650	1083
5599	P82663	522
5600	P82664	606
5601	P82673	972
5602	P82675	1293
5603	P82909	312
5604	P82912	585
5605	P82914	774
5606	P82921	264
5607	P82930	657
5608	P82932	378
5609	P82933	1191
5610	P82970	849
5611	P82979	633
5612	P82980	408
5613	P82987	5076
5614	P83111	1644
5615	P83369	1083
5616	P83436	2313
5617	P83731	474
5618	P83876	429
5619	P83881	321
5620	P83916	558
5621	P84022	1278
5622	P84074	582
5623	P84077	546
5624	P84085	543
5625	P84090	315
5626	P84095	576
5627	P84098	591
5628	P84101	180
5629	P84103	495
5630	P84157	615
5631	P84243	411
5632	P84550	2898
5633	P84996	1881
5634	P85037	2202
5635	P85298	1395
5636	P85299	1167
5637	P86397	507
5638	P86452	2940
5639	P86478	666
5640	P86479	666
5641	P86480	666
5642	P86790	1449
5643	P98066	834
5644	P98073	3060
5645	P98077	1749
5646	P98082	2313
5647	P98088	16965
5648	P98095	3555
5649	P98153	1653
5650	P98155	2622
5651	P98160	13176
5652	P98161	12912
5653	P98164	13968
5654	P98168	2400
5655	P98170	1494
5656	P98171	2841
5657	P98172	1041
5658	P98173	693
5659	P98174	2886
5660	P98175	2793
5661	P98177	1518
5662	P98179	474
5663	P98182	1188
5664	P98187	1563
5665	P98194	2760
5666	P98198	3630
5667	P99999	318
5668	Q00005	1332
5669	Q00013	1401
5670	Q00059	741
5671	Q00169	813
5672	Q00266	1188
5673	Q00325	1089
5674	Q00341	3807
5675	Q00403	951
5676	Q00444	669
5677	Q00526	918
5678	Q00532	1077
5679	Q00534	981
5680	Q00535	879
5681	Q00536	1491
5682	Q00537	1572
5683	Q00577	969
5684	Q00587	1176
5685	Q00597	1677
5686	Q00604	402
5687	Q00610	5028
5688	Q00613	1590
5689	Q00653	2703
5690	Q00688	675
5691	Q00722	3558
5692	Q00765	570
5693	Q00796	1074
5694	Q00839	2478
5695	Q00872	3426
5696	Q00887	1281
5697	Q00888	1260
5698	Q00975	7020
5699	Q00978	1182
5700	Q00987	1476
5701	Q00994	336
5702	Q01064	1611
5703	Q01081	723
5704	Q01082	7095
5705	Q01085	1128
5706	Q01094	1314
5707	Q01101	1533
5708	Q01105	873
5709	Q01113	1566
5710	Q01130	666
5711	Q01151	618
5712	Q01167	1983
5713	Q01196	1362
5714	Q01201	1740
5715	Q01344	1263
5716	Q01362	735
5717	Q01432	2304
5718	Q01433	2640
5719	Q01449	528
5720	Q01453	483
5721	Q01469	408
5722	Q01484	11874
5723	Q01518	1428
5724	Q01523	285
5725	Q01524	303
5726	Q01534	927
5727	Q01538	3366
5728	Q01543	1359
5729	Q01546	1917
5730	Q01581	1563
5731	Q01628	402
5732	Q01629	399
5733	Q01638	1671
5734	Q01650	1524
5735	Q01658	531
5736	Q01664	1017
5737	Q01668	6486
5738	Q01718	894
5739	Q01726	954
5740	Q01740	1599
5741	Q01780	2658
5742	Q01804	3345
5743	Q01813	2355
5744	Q01814	3732
5745	Q01826	2292
5746	Q01831	2823
5747	Q01844	1971
5748	Q01850	1365
5749	Q01860	1083
5750	Q01892	789
5751	Q01955	5013
5752	Q01959	1863
5753	Q01968	2706
5754	Q01970	3705
5755	Q01973	2814
5756	Q01974	2832
5757	Q01995	606
5758	Q02040	2088
5759	Q02045	522
5760	Q02078	1524
5761	Q02080	1098
5762	Q02086	1842
5763	Q02094	1230
5764	Q02108	2073
5765	Q02127	1188
5766	Q02153	1860
5767	Q02156	2214
5768	Q02218	3072
5769	Q02221	294
5770	Q02223	555
5771	Q02224	8106
5772	Q02241	2883
5773	Q02246	3123
5774	Q02252	1608
5775	Q02297	1923
5776	Q02318	1596
5777	Q02338	1032
5778	Q02363	405
5779	Q02383	1749
5780	Q02386	2049
5781	Q02388	8835
5782	Q02410	2514
5783	Q02413	3150
5784	Q02446	2355
5785	Q02447	2346
5786	Q02487	2706
5787	Q02505	9972
5788	Q02535	360
5789	Q02539	648
5790	Q02543	531
5791	Q02548	1176
5792	Q02556	1281
5793	Q02575	402
5794	Q02577	408
5795	Q02641	1797
5796	Q02742	1287
5797	Q02747	348
5798	Q02750	1182
5799	Q02763	3375
5800	Q02779	2865
5801	Q02790	1380
5802	Q02809	2184
5803	Q02817	15540
5804	Q02818	1386
5805	Q02833	1122
5806	Q02846	3312
5807	Q02878	867
5808	Q02880	4881
5809	Q02928	1560
5810	Q02930	1527
5811	Q02952	5349
5812	Q02962	1254
5813	Q02978	945
5814	Q02985	993
5815	Q03001	22713
5816	Q03013	657
5817	Q03014	813
5818	Q03060	1038
5819	Q03111	1680
5820	Q03112	3693
5821	Q03113	1146
5822	Q03135	537
5823	Q03154	1227
5824	Q03164	11910
5825	Q03167	2556
5826	Q03169	1965
5827	Q03181	1326
5828	Q03188	2832
5829	Q03252	1863
5830	Q03393	438
5831	Q03395	1056
5832	Q03403	390
5833	Q03405	1008
5834	Q03426	1191
5835	Q03431	1782
5836	Q03468	4482
5837	Q03518	2427
5838	Q03519	2061
5839	Q03591	993
5840	Q03692	2043
5841	Q03701	3165
5842	Q03721	1908
5843	Q03923	1788
5844	Q03933	1611
5845	Q03936	1761
5846	Q03989	1785
5847	Q04118	930
5848	Q04206	1656
5849	Q04323	894
5850	Q04446	2109
5851	Q04609	2253
5852	Q04637	4800
5853	Q04656	4503
5854	Q04671	2517
5855	Q04695	1299
5856	Q04721	7416
5857	Q04724	2313
5858	Q04725	2232
5859	Q04726	2319
5860	Q04727	2322
5861	Q04743	759
5862	Q04756	1968
5863	Q04759	2121
5864	Q04760	555
5865	Q04771	1530
5866	Q04771	1530
5867	Q04828	972
5868	Q04837	447
5869	Q04864	1860
5870	Q04900	594
5871	Q04912	4203
5872	Q04917	741
5873	Q04941	459
5874	Q05048	1296
5875	Q05066	615
5876	Q05084	1452
5877	Q05086	2628
5878	Q05193	2595
5879	Q05195	666
5880	Q05209	2343
5881	Q05315	429
5882	Q05329	1758
5883	Q05397	3159
5884	Q05469	3231
5885	Q05481	3576
5886	Q05513	1779
5887	Q05516	2022
5888	Q05519	1455
5889	Q05586	2817
5890	Q05639	1392
5891	Q05655	2031
5892	Q05682	2382
5893	Q05707	5391
5894	Q05823	2226
5895	Q05923	945
5896	Q05925	1179
5897	Q05932	1764
5898	Q05952	417
5899	Q05996	2238
5900	Q05BQ5	1887
5901	Q05BV3	5910
5902	Q05D32	1401
5903	Q05D60	1815
5904	Q06033	2673
5905	Q06055	426
5906	Q06124	1782
5907	Q06136	999
5908	Q06141	528
5909	Q06187	1980
5910	Q06190	3453
5911	Q06203	1554
5912	Q06210	2100
5913	Q06250	279
5914	Q06265	1320
5915	Q06278	4017
5916	Q06323	750
5917	Q06330	1503
5918	Q06413	1422
5919	Q06418	2673
5920	Q06432	669
5921	Q06455	1815
5922	Q06481	2292
5923	Q06520	858
5924	Q06546	1365
5925	Q06547	1188
5926	Q06587	1221
5927	Q06609	1020
5928	Q06643	735
5929	Q06710	1353
5930	Q06730	2433
5931	Q06732	2337
5932	Q06787	1899
5933	Q06828	1131
5934	Q06830	600
5935	Q06945	1425
5936	Q07000	1101
5937	Q07001	1554
5938	Q07002	1425
5939	Q07011	768
5940	Q07020	567
5941	Q07021	849
5942	Q07065	1809
5943	Q07092	4815
5944	Q07108	600
5945	Q07157	5247
5946	Q07325	378
5947	Q07343	2211
5948	Q07352	1017
5949	Q07507	606
5950	Q07617	2781
5951	Q07627	534
5952	Q07654	285
5953	Q07666	1332
5954	Q07687	987
5955	Q07812	579
5956	Q07817	702
5957	Q07820	1053
5958	Q07864	6861
5959	Q07866	1722
5960	Q07869	1407
5961	Q07889	4002
5962	Q07890	3999
5963	Q07912	3117
5964	Q07954	13635
5965	Q07955	747
5966	Q07960	1320
5967	Q07973	1545
5968	Q08043	2706
5969	Q08050	2292
5970	Q08116	630
5971	Q08117	594
5972	Q08170	1485
5973	Q08174	3183
5974	Q08188	2082
5975	Q08209	1566
5976	Q08211	3813
5977	Q08257	990
5978	Q08289	1983
5979	Q08334	978
5980	Q08345	2742
5981	Q08357	1959
5982	Q08378	4497
5983	Q08379	3009
5984	Q08380	1758
5985	Q08397	1725
5986	Q08426	2172
5987	Q08431	1164
5988	Q08462	3276
5989	Q08493	2139
5990	Q08495	1218
5991	Q08499	2430
5992	Q08554	2685
5993	Q08623	687
5994	Q08629	1320
5995	Q08648	312
5996	Q08708	675
5997	Q08722	972
5998	Q08752	1113
5999	Q08828	3360
6000	Q08830	939
6001	Q08881	1863
6002	Q08945	2130
6003	Q08999	3420
6004	Q08AD1	4470
6005	Q08AE8	2271
6006	Q08AF3	2676
6007	Q08AF8	1293
6008	Q08AG5	2001
6009	Q08AG7	249
6010	Q08AH1	1734
6011	Q08AM2	2079
6012	Q08AM6	2349
6013	Q08AN1	2346
6014	Q08AT0	798
6015	Q08E86	6279
6016	Q08E93	342
6017	Q08ER8	1803
6018	Q08ET2	1191
6019	Q08J23	2304
6020	Q09013	1890
6021	Q09019	2025
6022	Q09028	1278
6023	Q09161	2373
6024	Q09428	4746
6025	Q09470	1488
6026	Q09472	7245
6027	Q09666	17673
6028	Q09FC8	1812
6029	Q0D2H9	1293
6030	Q0D2I5	1680
6031	Q0D2J5	1185
6032	Q0D2K0	1401
6033	Q0D2K3	456
6034	Q0IIM8	3363
6035	Q0JRZ9	2433
6036	Q0P5N6	594
6037	Q0P5P2	273
6038	Q0P5T2	1302
6039	Q0P6D6	2856
6040	Q0P6H9	1932
6041	Q0PNE2	801
6042	Q0VAA2	1467
6043	Q0VAM2	1422
6044	Q0VAQ4	294
6045	Q0VD86	711
6046	Q0VDD7	2007
6047	Q0VDF9	1530
6048	Q0VDG4	1275
6049	Q0VF96	3909
6050	Q0VFX4	516
6051	Q0VG06	2646
6052	Q0VG73	288
6053	Q0VGL1	300
6054	Q0WX57	1593
6055	Q0ZGT2	2028
6056	Q10469	1344
6057	Q10471	1716
6058	Q10472	1680
6059	Q10567	2850
6060	Q10570	4332
6061	Q10571	3963
6062	Q10586	978
6063	Q10587	912
6064	Q10588	957
6065	Q10589	543
6066	Q10713	1578
6067	Q10981	1032
6068	Q11130	1029
6069	Q11201	1023
6070	Q11203	1128
6071	Q12756	5073
6072	Q12765	1245
6073	Q12766	4617
6074	Q12767	4071
6075	Q12768	3480
6076	Q12769	4311
6077	Q12770	3840
6078	Q12772	3426
6079	Q12774	4794
6080	Q12778	1968
6081	Q12788	2427
6082	Q12789	6330
6083	Q12791	3711
6084	Q12792	1053
6085	Q12794	1308
6086	Q12796	984
6087	Q12797	2277
6088	Q12798	519
6089	Q12799	1062
6090	Q12800	1509
6091	Q12802	8442
6092	Q12805	1482
6093	Q12809	3480
6094	Q12815	2337
6095	Q12816	4296
6096	Q12824	1158
6097	Q12829	837
6098	Q12830	9141
6099	Q12834	1500
6100	Q12836	1623
6101	Q12840	3099
6102	Q12841	927
6103	Q12846	894
6104	Q12849	1443
6105	Q12851	2463
6106	Q12852	2580
6107	Q12857	1530
6108	Q12860	3057
6109	Q12864	2499
6110	Q12866	3000
6111	Q12872	2856
6112	Q12873	6003
6113	Q12874	1506
6114	Q12879	4395
6115	Q12882	3078
6116	Q12884	2283
6117	Q12888	5919
6118	Q12889	2037
6119	Q12891	1422
6120	Q12893	1056
6121	Q12894	1521
6122	Q12899	1620
6123	Q12901	1617
6124	Q12904	939
6125	Q12905	1173
6126	Q12906	2685
6127	Q12907	1071
6128	Q12912	1668
6129	Q12913	4014
6130	Q12918	678
6131	Q12923	7458
6132	Q12926	1080
6133	Q12929	2469
6134	Q12931	2115
6135	Q12933	1506
6136	Q12934	1998
6137	Q12946	1140
6138	Q12947	1335
6139	Q12948	1662
6140	Q12950	1320
6141	Q12951	1137
6142	Q12952	1038
6143	Q12955	13134
6144	Q12959	2715
6145	Q12962	657
6146	Q12965	3327
6147	Q12967	2745
6148	Q12968	3228
6149	Q12972	1056
6150	Q12974	504
6151	Q12979	2580
6152	Q12980	1710
6153	Q12981	687
6154	Q12982	945
6155	Q12983	780
6156	Q12986	3363
6157	Q12988	453
6158	Q12996	2154
6159	Q13002	2727
6160	Q13007	621
6161	Q13009	4776
6162	Q13011	987
6163	Q13015	273
6164	Q13017	4509
6165	Q13018	4392
6166	Q13021	462
6167	Q13023	6960
6168	Q13029	5157
6169	Q13033	2394
6170	Q13042	1863
6171	Q13043	1464
6172	Q13045	3810
6173	Q13049	1962
6174	Q13057	1695
6175	Q13061	2190
6176	Q13064	1524
6177	Q13065	354
6178	Q13066	351
6179	Q13069	354
6180	Q13070	354
6181	Q13072	132
6182	Q13075	4212
6183	Q13077	1251
6184	Q13084	771
6185	Q13085	7041
6186	Q13087	1578
6187	Q13093	1326
6188	Q13094	1602
6189	Q13098	1476
6190	Q13099	2475
6191	Q13103	636
6192	Q13105	2412
6193	Q13107	2892
6194	Q13111	2871
6195	Q13112	1680
6196	Q13113	345
6197	Q13114	1707
6198	Q13115	1185
6199	Q13117	1677
6200	Q13118	1443
6201	Q13123	1674
6202	Q13126	852
6203	Q13127	3294
6204	Q13129	5745
6205	Q13131	1680
6206	Q13133	1344
6207	Q13136	3609
6208	Q13137	1341
6209	Q13144	2166
6210	Q13145	783
6211	Q13148	1245
6212	Q13151	918
6213	Q13153	1638
6214	Q13155	963
6215	Q13156	786
6216	Q13158	627
6217	Q13162	816
6218	Q13163	1347
6219	Q13164	2451
6220	Q13177	1575
6221	Q13185	552
6222	Q13188	1476
6223	Q13190	1068
6224	Q13191	2949
6225	Q13200	2727
6226	Q13201	3687
6227	Q13202	1878
6228	Q13203	1434
6229	Q13206	2628
6230	Q13207	2139
6231	Q13214	2250
6232	Q13216	1191
6233	Q13217	1515
6234	Q13219	4884
6235	Q13224	4455
6236	Q13227	984
6237	Q13228	1419
6238	Q13232	510
6239	Q13233	4539
6240	Q13237	2289
6241	Q13239	831
6242	Q13241	540
6243	Q13242	666
6244	Q13243	819
6245	Q13247	1035
6246	Q13253	699
6247	Q13255	3585
6248	Q13257	618
6249	Q13261	804
6250	Q13263	2508
6251	Q13268	843
6252	Q13275	2358
6253	Q13277	870
6254	Q13283	1401
6255	Q13285	1386
6256	Q13286	1317
6257	Q13287	924
6258	Q13291	1008
6259	Q13296	282
6260	Q13303	1104
6261	Q13308	3213
6262	Q13309	1275
6263	Q13310	1935
6264	Q13315	9171
6265	Q13319	1104
6266	Q13322	1785
6267	Q13323	483
6268	Q13325	1449
6269	Q13326	876
6270	Q13330	2148
6271	Q13332	5847
6272	Q13336	1170
6273	Q13342	2604
6274	Q13347	978
6275	Q13351	1089
6276	Q13352	534
6277	Q13356	1563
6278	Q13360	1446
6279	Q13362	1575
6280	Q13363	1323
6281	Q13367	3249
6282	Q13368	1758
6283	Q13370	3339
6284	Q13371	906
6285	Q13387	2475
6286	Q13393	3225
6287	Q13394	1080
6288	Q13395	4866
6289	Q13398	1695
6290	Q13402	6648
6291	Q13404	444
6292	Q13405	501
6293	Q13409	1917
6294	Q13410	1581
6295	Q13415	2586
6296	Q13416	1734
6297	Q13418	1359
6298	Q13421	1893
6299	Q13422	1560
6300	Q13423	3261
6301	Q13424	1518
6302	Q13425	1623
6303	Q13426	1011
6304	Q13427	2265
6305	Q13428	4467
6306	Q13432	723
6307	Q13433	2268
6308	Q13435	2688
6309	Q13438	2004
6310	Q13439	6693
6311	Q13442	546
6312	Q13443	2460
6313	Q13444	2592
6314	Q13445	684
6315	Q13449	1017
6316	Q13451	1374
6317	Q13454	1047
6318	Q13459	6474
6319	Q13464	4065
6320	Q13465	3693
6321	Q13467	1758
6322	Q13469	2778
6323	Q13470	2001
6324	Q13472	3006
6325	Q13474	2874
6326	Q13477	1149
6327	Q13478	1626
6328	Q13480	2085
6329	Q13485	1659
6330	Q13488	2493
6331	Q13489	1815
6332	Q13490	1857
6333	Q13491	798
6334	Q13492	1959
6335	Q13495	2325
6336	Q13496	1812
6337	Q13501	1323
6338	Q13503	435
6339	Q13505	1401
6340	Q13506	1464
6341	Q13507	2511
6342	Q13508	1170
6343	Q13509	1353
6344	Q13510	1188
6345	Q13515	1248
6346	Q13516	972
6347	Q13520	849
6348	Q13522	516
6349	Q13523	3024
6350	Q13526	492
6351	Q13526	492
6352	Q13530	1422
6353	Q13535	7935
6354	Q13541	357
6355	Q13542	363
6356	Q13546	2016
6357	Q13547	1449
6358	Q13554	2001
6359	Q13555	1677
6360	Q13557	1500
6361	Q13561	1206
6362	Q13562	1071
6363	Q13563	2907
6364	Q13564	1605
6365	Q13568	1497
6366	Q13569	1233
6367	Q13571	789
6368	Q13572	1245
6369	Q13573	1611
6370	Q13573	1611
6371	Q13574	2787
6372	Q13576	4728
6373	Q13585	1854
6374	Q13586	2058
6375	Q13588	654
6376	Q13595	849
6377	Q13596	1569
6378	Q13601	1146
6379	Q13608	2943
6380	Q13609	918
6381	Q13610	1506
6382	Q13613	1998
6383	Q13614	1932
6384	Q13615	3597
6385	Q13616	2331
6386	Q13617	2238
6387	Q13618	2307
6388	Q13619	2280
6389	Q13620	2742
6390	Q13625	3387
6391	Q13627	2292
6392	Q13630	966
6393	Q13634	2373
6394	Q13635	4344
6395	Q13636	585
6396	Q13637	678
6397	Q13639	1167
6398	Q13641	1263
6399	Q13642	972
6400	Q13643	843
6401	Q13651	1737
6402	Q13671	2352
6403	Q13683	3546
6404	Q13685	1305
6405	Q13698	5622
6406	Q13702	1239
6407	Q13705	1539
6408	Q13724	2514
6409	Q13733	3090
6410	Q13740	1752
6411	Q13748	1353
6412	Q13751	3519
6413	Q13753	3582
6414	Q13761	1248
6415	Q13765	648
6416	Q13769	2052
6417	Q13772	1845
6418	Q13794	165
6419	Q13796	4851
6420	Q13797	3108
6421	Q13813	7419
6422	Q13822	2592
6423	Q13823	2196
6424	Q13829	951
6425	Q13835	2244
6426	Q13838	1287
6427	Q13867	1368
6428	Q13868	882
6429	Q13873	3117
6430	Q13875	552
6431	Q13882	1356
6432	Q13884	1617
6433	Q13885	1338
6434	Q13886	735
6435	Q13887	1374
6436	Q13888	1188
6437	Q13889	927
6438	Q13895	1314
6439	Q13901	426
6440	Q13905	3234
6441	Q13907	684
6442	Q13936	6666
6443	Q13948	2037
6444	Q13950	1566
6445	Q13951	549
6446	Q13952	1377
6447	Q13956	252
6448	Q13972	3822
6449	Q13976	2016
6450	Q14002	798
6451	Q14004	4539
6452	Q14005	3999
6453	Q14008	6099
6454	Q14011	519
6455	Q14012	1113
6456	Q14019	429
6457	Q14031	5076
6458	Q14032	1257
6459	Q14050	2055
6460	Q14055	2070
6461	Q14061	192
6462	Q14088	714
6463	Q14093	1047
6464	Q14094	1134
6465	Q14103	1068
6466	Q14106	1035
6467	Q14108	1437
6468	Q14112	4128
6469	Q14114	2892
6470	Q14116	582
6471	Q14117	1560
6472	Q14118	2688
6473	Q14119	1566
6474	Q14126	3357
6475	Q14129	663
6476	Q14134	1767
6477	Q14135	873
6478	Q14137	2241
6479	Q14139	3201
6480	Q14140	945
6481	Q14141	1305
6482	Q14142	1329
6483	Q14145	1875
6484	Q14146	4575
6485	Q14147	3432
6486	Q14149	2820
6487	Q14151	2862
6488	Q14152	4149
6489	Q14153	1269
6490	Q14154	1548
6491	Q14155	2412
6492	Q14156	2466
6493	Q14157	3264
6494	Q14159	2748
6495	Q14160	4893
6496	Q14161	2280
6497	Q14162	2493
6498	Q14164	2151
6499	Q14165	879
6500	Q14166	1935
6501	Q14168	1731
6502	Q14181	1797
6503	Q14185	5598
6504	Q14186	1233
6505	Q14188	1341
6506	Q14190	2004
6507	Q14191	4299
6508	Q14192	840
6509	Q14194	1719
6510	Q14195	1713
6511	Q14197	621
6512	Q14201	759
6513	Q14202	4113
6514	Q14203	3837
6515	Q14204	13941
6516	Q14206	594
6517	Q14207	4284
6518	Q14209	1314
6519	Q14210	387
6520	Q14213	690
6521	Q14232	918
6522	Q14240	1224
6523	Q14241	2397
6524	Q14242	1239
6525	Q14244	2250
6526	Q14247	1653
6527	Q14249	894
6528	Q14254	1287
6529	Q14257	954
6530	Q14258	1893
6531	Q14289	3030
6532	Q14296	1650
6533	Q14315	8178
6534	Q14318	1239
6535	Q14320	1020
6536	Q14324	3426
6537	Q14331	777
6538	Q14332	1698
6539	Q14344	1134
6540	Q14353	711
6541	Q14376	1047
6542	Q14390	657
6543	Q14392	1989
6544	Q14393	2037
6545	Q14397	1878
6546	Q14410	1662
6547	Q14416	2619
6548	Q14432	3426
6549	Q14435	1902
6550	Q14444	2130
6551	Q14449	1623
6552	Q14451	1599
6553	Q14457	1353
6554	Q14469	843
6555	Q14493	813
6556	Q14494	2319
6557	Q14498	1593
6558	Q14500	1302
6559	Q14508	375
6560	Q14511	2505
6561	Q14512	705
6562	Q14515	1995
6563	Q14517	13767
6564	Q14520	1683
6565	Q14524	6051
6566	Q14525	1215
6567	Q14526	2202
6568	Q14527	3030
6569	Q14532	1347
6570	Q14533	1518
6571	Q14534	1725
6572	Q14542	1371
6573	Q14554	1560
6574	Q14558	1071
6575	Q14562	3663
6576	Q14565	1023
6577	Q14566	2466
6578	Q14568	1032
6579	Q14571	8106
6580	Q14573	8016
6581	Q14574	2691
6582	Q14576	1104
6583	Q14582	630
6584	Q14584	1650
6585	Q14586	2232
6586	Q14588	2103
6587	Q14590	2217
6588	Q14592	1689
6589	Q14593	1710
6590	Q14596	2901
6591	Q14623	1236
6592	Q14624	2793
6593	Q14626	1269
6594	Q14627	1143
6595	Q14642	1239
6596	Q14643	8277
6597	Q14644	2505
6598	Q14651	1890
6599	Q14653	1284
6600	Q14654	1173
6601	Q14656	786
6602	Q14657	432
6603	Q14667	6708
6604	Q14669	5979
6605	Q14671	3561
6606	Q14674	6363
6607	Q14676	6270
6608	Q14677	1878
6609	Q14678	4059
6610	Q14679	3600
6611	Q14680	1956
6612	Q14681	792
6613	Q14683	3702
6614	Q14684	2277
6615	Q14686	6192
6616	Q14687	3654
6617	Q14689	4716
6618	Q14690	5616
6619	Q14691	591
6620	Q14692	3849
6621	Q14693	2673
6622	Q14694	2397
6623	Q14695	417
6624	Q14696	705
6625	Q14697	2835
6626	Q14699	1737
6627	Q14703	3159
6628	Q14721	2577
6629	Q14722	1260
6630	Q14728	1368
6631	Q14738	1809
6632	Q14739	1848
6633	Q14746	2217
6634	Q14749	888
6635	Q14761	621
6636	Q14764	2682
6637	Q14765	2247
6638	Q14766	5166
6639	Q14767	5466
6640	Q14773	816
6641	Q14774	1467
6642	Q14781	1599
6643	Q14789	9780
6644	Q14790	1440
6645	Q147U1	1602
6646	Q147U7	645
6647	Q147X3	1089
6648	Q14802	264
6649	Q14807	1998
6650	Q14814	1566
6651	Q14839	5739
6652	Q14847	786
6653	Q14849	1338
6654	Q14865	3567
6655	Q14872	2262
6656	Q14894	945
6657	Q14896	3825
6658	Q14914	990
6659	Q14919	618
6660	Q14929	1812
6661	Q14934	2709
6662	Q14938	1509
6663	Q14943	1149
6664	Q14952	915
6665	Q14954	915
6666	Q14956	1719
6667	Q14957	3702
6668	Q14964	654
6669	Q14966	5937
6670	Q14973	1050
6671	Q14974	2631
6672	Q14978	2100
6673	Q14980	6348
6674	Q14982	1038
6675	Q14990	753
6676	Q14994	1059
6677	Q14995	1740
6678	Q14997	5532
6679	Q14999	5097
6680	Q149M9	4695
6681	Q149N8	5052
6682	Q14BN4	2487
6683	Q14C86	4437
6684	Q14C87	3300
6685	Q14CB8	1485
6686	Q14CM0	3969
6687	Q14CN4	1536
6688	Q14CS0	996
6689	Q14CW9	1044
6690	Q14CX5	1554
6691	Q14CX7	2919
6692	Q14CZ0	828
6693	Q14CZ7	1989
6694	Q14D04	2502
6695	Q14D33	1719
6696	Q15003	2226
6697	Q15004	336
6698	Q15005	681
6699	Q15006	894
6700	Q15007	1191
6701	Q15008	1170
6702	Q15011	1176
6703	Q15012	702
6704	Q15013	825
6705	Q15014	867
6706	Q15018	1248
6707	Q15019	1086
6708	Q15020	2892
6709	Q15021	4206
6710	Q15022	2220
6711	Q15024	876
6712	Q15025	1911
6713	Q15027	2223
6714	Q15029	2919
6715	Q15031	2712
6716	Q15032	3300
6717	Q15034	3153
6718	Q15036	1413
6719	Q15038	507
6720	Q15040	609
6721	Q15041	612
6722	Q15042	2946
6723	Q15043	1479
6724	Q15046	1794
6725	Q15047	3876
6726	Q15048	1482
6727	Q15049	1134
6728	Q15050	1098
6729	Q15051	1797
6730	Q15052	2331
6731	Q15053	300
6732	Q15054	1401
6733	Q15056	747
6734	Q15057	2337
6735	Q15058	4947
6736	Q15059	2181
6737	Q15061	2034
6738	Q15063	2511
6739	Q15067	1983
6740	Q15070	1308
6741	Q15072	879
6742	Q15075	4236
6743	Q15077	987
6744	Q15078	924
6745	Q15080	1020
6746	Q15084	1323
6747	Q15102	696
6748	Q15109	1215
6749	Q15113	1350
6750	Q15116	867
6751	Q15118	1311
6752	Q15119	1224
6753	Q15120	1221
6754	Q15121	393
6755	Q15125	693
6756	Q15126	579
6757	Q15131	1083
6758	Q15139	2739
6759	Q15147	3528
6760	Q15149	14055
6761	Q15154	6075
6762	Q15155	3669
6763	Q15165	1065
6764	Q15170	474
6765	Q15172	1461
6766	Q15173	1494
6767	Q15181	870
6768	Q15185	483
6769	Q15198	1128
6770	Q15208	1398
6771	Q15223	1554
6772	Q15233	1416
6773	Q15238	1008
6774	Q15256	1974
6775	Q15257	1077
6776	Q15262	4320
6777	Q15269	2760
6778	Q15270	1236
6779	Q15274	894
6780	Q15276	2589
6781	Q15286	606
6782	Q15287	918
6783	Q15291	1617
6784	Q15293	996
6785	Q15303	3927
6786	Q15306	1356
6787	Q15311	1968
6788	Q15319	1017
6789	Q15323	1251
6790	Q15326	1809
6791	Q15327	960
6792	Q15329	1041
6793	Q15334	3195
6794	Q15345	2439
6795	Q15349	2202
6796	Q15361	2718
6797	Q15363	606
6798	Q15365	1071
6799	Q15366	1098
6800	Q15369	339
6801	Q15370	357
6802	Q15375	2997
6803	Q15382	555
6804	Q15386	3252
6805	Q15388	438
