UniprotKB	GeneSymbol	GC3	T2	Conections
O60343	TBC1D4	56.3846153846154	25.8461538461538	27
O60344	ECE2	72.7157360406091	27.6649746192893	5
O60346	PHLPP1	58.1260364842454	29.0215588723051	28
O60353	FZD6	37.1994342291372	30.6930693069307	6
O60356	NUPR1	69.8795180722892	10.8433734939759	20
O60361	NME2P1	66.6666666666667	31.1594202898551	1
O60381	HBP1	36.952380952381	21.7142857142857	13
O60383	GDF9	49.2307692307692	25.7142857142857	39
O60412	OR7C2	65.3125	41.25	2
O60427	FADS1	74.3820224719101	33.2584269662921	3
O60437	PPL	81.8440523619806	23.8474672737621	40
O60443	DFNA5	60.7645875251509	33.6016096579477	5
O60447	EVI5	36.9913686806412	28.3600493218249	23
O60449	LY75	39.4080092861288	24.0858966918166	1
O60462	NRP2	70.0643776824034	24.3562231759657	2
O60476	MAN1A2	37.2274143302181	27.8816199376947	4
O60477	BRINP1	73.3595800524934	28.0839895013123	16
O60479	DLX3	79.5138888888889	15.9722222222222	3
O60481	ZIC3	74.7863247863248	18.1623931623932	3
O60486	PLXNC1	58.0624601657106	28.0433397068196	1
O60487	MPZL2	54.1666666666667	32.4074074074074	3
O60488	ACSL4	38.4500745156483	28.0178837555887	18
O60493	SNX3	49.079754601227	28.2208588957055	28
O60494	CUBN	46.7715231788079	24.5584988962472	3
O60496	DOK2	71.9128329297821	19.6125907990315	21
O60499	STX10	75.2	31.6	7
O60500	NPHS1	72.3027375201288	25.6843800322061	5
O60502	MGEA5	41.6575790621592	27.5899672846238	15
O60503	ADCY9	78.2865583456425	29.6898079763663	2
O60504	SORBS3	74.7023809523809	18.1547619047619	139
O60506	SYNCRIP	30.1282051282051	19.8717948717949	156
O60508	CDC40	36.7241379310345	24.3103448275862	4
O60512	B4GALT3	59.1370558375635	24.8730964467005	3
O60516	EIF4EBP3	73.2673267326733	19.8019801980198	3
O60518	RANBP6	34.8101265822785	32.368896925859	6
O60519	CREBL2	48.7603305785124	17.3553719008264	3
O60524	NEMF	33.7121212121212	25.094696969697	6
O60543	CIDEA	77.2727272727273	31.3636363636364	2
O60547	GMDS	57.6407506702413	27.0777479892761	8
O60551	NMT2	53.3066132264529	27.6553106212425	12
O60563	CCNT1	43.3287482806052	21.7331499312242	25
O60565	GREM1	74.5945945945946	20	4
O60566	BUB1B	39.1056137012369	25.5946717411989	57
O60568	PLOD3	78.4844384303112	28.2814614343708	29
O60573	EIF4E2	58.9430894308943	23.1707317073171	118
O60575	SPINK4	64.367816091954	32.183908045977	1
O60583	CCNT2	41.1764705882353	22.1614227086183	8
O60602	TLR5	49.941792782305	35.1571594877765	1
O60603	TLR2	47.2611464968153	33.2484076433121	20
O60609	GFRA3	74.0648379052369	26.6832917705736	1
O60610	DIAPH1	51.2961508248233	27.1798900235664	31
O60613	SELENOF	45.7831325301205	31.9277108433735	6
O60635	TSPAN1	65.702479338843	37.603305785124	1
O60636	TSPAN2	54.954954954955	37.3873873873874	9
O60637	TSPAN3	54.3307086614173	34.251968503937	1
O60641	SNAP91	34.8017621145374	22.9074889867841	6
O60645	EXOC3	73.5924932975871	30.6970509383378	29
O60656	UGT1A9	53.6723163841808	33.3333333333333	13
O60658	PDE8A	47.8313253012048	27.4698795180723	1
O60662	KLHL41	36.4085667215816	30.9719934102142	9
O60663	LMX1B	87.1052631578947	22.3684210526316	6
O60664	PLIN3	82.4884792626728	25.1152073732719	26
O60669	SLC16A7	40.0835073068894	35.2818371607516	1
O60671	RAD1	37.1024734982332	31.095406360424	5
O60673	REV3L	31.9067390610029	24.9760459916959	4
O60674	JAK2	34.5984112974404	28.684907325684	40
O60675	MAFK	89.8089171974522	24.203821656051	3
O60678	PRMT3	40.0375939849624	29.3233082706767	12
O60682	MSC	80.1932367149759	16.4251207729469	7
O60683	PEX10	85.6269113149847	26.9113149847095	8
O60684	KPNA6	54.9348230912477	29.7951582867784	43
O60687	SRPX2	56.6523605150215	22.1030042918455	1
O60701	UGDH	36.3636363636364	28.4848484848485	8
O60706	ABCC9	43.0322580645161	34.4516129032258	2
O60711	LPXN	57.3979591836735	23.469387755102	31
O60716	CTNND1	51.3931888544892	22.8070175438596	40
O60721	SLC24A1	57.0093457943925	27.8504672897196	5
O60725	ICMT	65.6140350877193	34.0350877192982	1
O60729	CDC14B	44.689378757515	24.4488977955912	17
O60732	MAGEC1	53.1933508311461	23.8845144356955	7
O60733	PLA2G6	79.3060718711276	29.368029739777	14
O60739	EIF1B	43.859649122807	28.0701754385965	158
O60749	SNX2	34.4230769230769	26.3461538461538	27
O60756	BCE1	50.5882352941176	35.2941176470588	1
O60759	CYTIP	53.0555555555556	25	1
O60760	HPGDS	43	30	6
O60762	DPM1	38.6973180076628	31.4176245210728	25
O60763	USO1	33.6448598130841	29.4911734164071	24
O60779	SLC19A2	54.0160642570281	37.3493975903614	1
O60783	MRPS14	49.6124031007752	27.906976744186	13
O60784	TOM1	73.2251521298174	26.5720081135903	19
O60806	TBX19	60.8017817371938	23.3853006681514	11
O60812	HNRNPCL1	49.6598639455782	20.7482993197279	17
O60814	HIST1H2BK	86.6141732283465	20.4724409448819	7
O60825	PFKFB2	59.4861660079051	27.6679841897233	21
O60826	CCDC22	74.0445859872611	26.2738853503185	49
O60828	PQBP1	67.2932330827068	12.781954887218	21
O60830	TIMM17B	68.7861271676301	27.1676300578035	10
O60831	PRAF2	78.7709497206704	35.195530726257	13
O60832	DKC1	51.4563106796116	26.2135922330097	32
O60840	CACNA1F	70.2224469160768	32.355915065723	2
O60841	EIF5B	32.8419328419328	22.3587223587224	34
O60844	ZG16	63.6904761904762	27.3809523809524	12
O60858	TRIM13	45.5882352941176	33.0882352941176	9
O60861	GAS7	75.0524109014675	21.8029350104822	29
O60869	EDF1	73.8255033557047	19.4630872483221	15
O60870	KIN	43.4010152284264	23.3502538071066	1
O60879	DIAPH2	36.0254083484573	28.1306715063521	3
O60880	SH2D1A	45.7364341085271	24.031007751938	35
O60883	GPR37L1	82.1576763485477	30.4979253112033	1
O60884	DNAJA2	39.9515738498789	24.455205811138	44
O60885	BRD4	72.4137931034483	18.2685253118122	31
O60888	CUTA	66.8789808917197	32.484076433121	10
O60890	OPHN1	53.6737235367372	26.027397260274	1
O60894	RAMP1	90.6040268456376	32.2147651006711	1
O60895	RAMP2	69.3181818181818	30.1136363636364	4
O60896	RAMP3	83.8926174496644	34.8993288590604	9
O60902	SHOX2	67.4157303370787	21.0674157303371	2
O60906	SMPD2	68.1603773584906	29.0094339622642	7
O60907	TBL1X	63.3217993079585	23.0103806228374	20
O60909	B4GALT2	76.9436997319035	28.4182305630027	2
O60911	CTSV	52.2388059701493	23.8805970149254	15
O60921	HUS1	50.1779359430605	34.1637010676157	15
O60925	PFDN1	51.219512195122	29.2682926829268	57
O60927	PPP1R11	57.4803149606299	12.5984251968504	4
O60930	RNASEH1	53.6585365853659	21.9512195121951	3
O60934	NBN	31.2582781456954	24.635761589404	37
O60936	NOL3	75.5980861244019	13.8755980861244	15
O60938	KERA	39.0934844192635	33.1444759206799	1
O60941	DTNB	57.6433121019108	26.4331210191083	66
O60942	RNGTT	37.2909698996655	27.257525083612	6
O75015	FCGR3B	60.2564102564103	29.9145299145299	1
O75022	LILRB3	71.2025316455696	21.6772151898734	6
O75023	LILRB5	70.5583756345178	23.8578680203046	1
O75027	ABCB7	38.7782204515272	30.9428950863214	5
O75030	MITF	58.1573896353167	24.3761996161228	9
O75031	HSF2BP	57.0149253731343	33.134328358209	261
O75037	KIF21B	79.2	24.3692307692308	27
O75044	SRGAP2	66.7910447761194	25.0932835820896	89
O75051	PLXNA2	76.5171503957784	29.023746701847	7
O75052	NOS1AP	75.1479289940828	26.8244575936884	22
O75056	SDC3	68.8760806916427	22.1902017291066	8
O75061	DNAJC6	46.7177242888403	22.9759299781182	4
O75063	FAM20B	55.609756097561	30	5
O75069	TMCC2	83.3802816901408	22.3943661971831	26
O75071	EFCAB14	48.1854838709677	27.0161290322581	2
O75074	LRP3	82.230869001297	19.0661478599222	3
O75077	ADAM23	51.140456182473	22.0888355342137	1
O75078	ADAM11	77.2727272727273	22.8571428571429	1
O75081	CBFA2T3	81.1926605504587	18.1957186544343	12
O75083	WDR1	74.6293245469522	26.3591433278418	24
O75084	FZD7	90.2608695652174	31.304347826087	10
O75093	SLIT1	77.7198697068404	24.1693811074919	12
O75094	SLIT3	77.755905511811	25.7217847769029	1
O75095	MEGF6	78.6438529784537	13.1178707224335	6
O75096	LRP4	67.3137460650577	22.2455403987408	4
O75110	ATP9A	72.5072604065828	33.6882865440465	6
O75112	LDB3	72.1153846153846	17.9945054945055	1
O75113	N4BP1	41.6945373467113	27.3132664437012	4
O75116	ROCK2	37.4370050395968	25.3419726421886	12
O75122	CLASP2	32.7413127413127	24.0926640926641	17
O75127	PTCD1	79.1726105563481	27.1041369472183	7
O75128	COBL	58.6370839936609	20.0475435816165	20
O75131	CPNE3	42.9368029739777	29.368029739777	18
O75132	ZBED4	70.7337883959044	25.6825938566553	11
O75140	DEPDC5	62.0324189526184	26.3092269326683	3
O75143	ATG13	50.5791505791506	27.2200772200772	18
O75144	ICOSLG	74.2574257425743	30.6930693069307	1
O75145	PPFIA3	78.2426778242678	22.8451882845188	9
O75146	HIP1R	83.3489242282507	25.6314312441534	21
O75147	OBSL1	78.9140748550343	26.0938323668951	15
O75150	RNF40	72.9540918163673	22.7544910179641	26
O75152	ZC3H11A	40.4438964241677	22.4414303329223	17
O75153	CLUH	86.9670152855994	28.0772325020113	8
O75154	RAB11FIP3	83.883751651255	21.003963011889	13
O75155	CAND2	77.445432497979	31.7704122877931	3
O75159	SOCS5	39.292364990689	23.0912476722533	5
O75161	NPHP4	74.0014015416959	28.7316047652418	49
O75164	KDM4A	54.3661971830986	23.849765258216	27
O75165	DNAJC13	35.9625668449198	30.4367201426025	18
O75167	PHACTR2	42.8346456692913	17.1653543307087	6
O75170	PPP6R2	72.3888314374354	24.9224405377456	26
O75173	ADAMTS4	70.1670644391408	23.508353221957	2
O75175	CNOT3	74.0053050397878	18.5676392572944	14
O75177	SS18L1	87.9093198992443	13.3501259445844	27
O75182	SIN3B	82.3731728288908	25.2794496990542	28
O75185	ATP2C2	71.4889123548046	34.6356916578669	1
O75190	DNAJB6	38.4297520661157	24.3801652892562	56
O75192	PEX11A	58.0645161290323	32.258064516129	1
O75197	LRP5	86.0148514851485	25.6806930693069	7
O75208	COQ9	65.8307210031348	24.7648902821317	4
O75223	GGCT	44.4444444444444	24.8677248677249	7
O75251	NDUFS7	84.5794392523365	27.5700934579439	26
O75290	ZNF780A	31.25	21.7105263157895	1
O75293	GADD45B	86.3354037267081	29.1925465838509	5
O75306	NDUFS2	56.25	29.5258620689655	33
O75309	CDH16	69.1566265060241	28.7951807228916	1
O75310	UGT2B11	40	34.5283018867924	2
O75311	GLRA3	42.3655913978495	32.6881720430108	2
O75312	ZPR1	61.0869565217391	25.2173913043478	2
O75317	USP12	35.8490566037736	28.0323450134771	23
O75319	DUSP11	38.6706948640483	20.8459214501511	4
O75323	NIPSNAP2	54.8951048951049	25.5244755244755	40
O75325	LRRN2	75.7703081232493	29.4117647058824	1
O75326	SEMA7A	78.5607196401799	24.287856071964	8
O75330	HMMR	32.1379310344828	24.6896551724138	27
O75334	PPFIA2	38.7122416534181	24.6422893481717	3
O75335	PPFIA4	76.4755480607083	24.1989881956155	2
O75339	CILP	66.7510548523207	24.2194092827004	1
O75340	PDCD6	77.6041666666667	28125	43
O75342	ALOX12B	78.7749287749288	29.3447293447293	3
O75344	FKBP6	60.3658536585366	28.6585365853659	40
O75346	ZNF253	33.6	20	2
O75347	TBCA	44.0366972477064	26.605504587156	6
O75348	ATP6V1G1	66.3865546218487	20.1680672268908	22
O75351	VPS4B	34.6067415730337	25.3932584269663	10
O75352	MPDU1	70.9677419354839	39.9193548387097	7
O75354	ENTPD6	67.6288659793814	27.4226804123711	4
O75355	ENTPD3	56.4150943396226	28.8679245283019	5
O75356	ENTPD5	53.3799533799534	30.3030303030303	3
O75360	PROP1	68.2819383259912	15.8590308370044	345
O75362	ZNF217	49.4756911344137	19.9237368922784	5
O75363	BCAS1	50.9401709401709	16.9230769230769	2
O75365	PTP4A3	82.7586206896552	27.5862068965517	105
O75367	H2AFY	63.5388739946381	26.2734584450402	27
O75368	SH3BGRL	36.5217391304348	21.7391304347826	1
O75369	FLNB	64.0799077986938	25.355359200922	48
O75376	NCOR1	41.6632527652601	18.9266693977878	69
O75379	VAMP4	32.3943661971831	30.9859154929577	22
O75380	NDUFS6	66.4	24	26
O75381	PEX14	75.6613756613757	21.6931216931217	65
O75382	TRIM3	70.3355704697987	26.0402684563758	25
O75385	ULK1	83.5394862036156	24.9286393910561	41
O75386	TULP3	50.3386004514673	25.2821670428894	73
O75387	SLC43A1	75.8928571428571	35.1785714285714	1
O75390	CS	54.8179871520343	28.9079229122056	22
O75391	SPAG7	68.4210526315789	21.4912280701754	2
O75394	MRPL33	56.0606060606061	37.8787878787879	6
O75396	SEC22B	52.3148148148148	31.0185185185185	26
O75398	DEAF1	73.6749116607774	19.6113074204947	19
O75400	PRPF40A	36.4940239043825	29.1633466135458	97
O75409	HYPM	59.3220338983051	21.1864406779661	7
O75410	TACC1	51.6129032258064	20.0992555831266	32
O75414	NME6	60	28.2051282051282	2
O75417	POLQ	35.0443844075646	28.3674257043612	3
O75419	CDC45	67.1957671957672	31.3932980599647	25
O75420	GIGYF1	75.1930501930502	19.2084942084942	115
O75425	MOSPD3	69.4915254237288	30.5084745762712	5
O75426	FBXO24	73.1497418244406	28.0550774526678	12
O75427	LRCH4	72.3889555822329	22.4489795918367	10
O75431	MTX2	37.5	28.7878787878788	15
O75436	VPS26A	30.7926829268293	32.0121951219512	44
O75438	NDUFB1	45.7627118644068	37.2881355932203	6
O75439	PMPCB	34.6938775510204	27.7551020408163	8
O75444	MAF	90.6417112299465	18.716577540107	9
O75445	USH2A	42.8022294829906	25.3123198154911	2
O75446	SAP30	57.4660633484163	20.3619909502262	31
O75448	MED24	77.0707070707071	32.020202020202	31
O75449	KATNA1	36.7139959432049	26.1663286004057	46
O75459	PAGE1	40.8163265306122	14.2857142857143	1
O75460	ERN1	70.961145194274	27.9141104294479	19
O75461	E2F6	42.9078014184397	27.3049645390071	49
O75462	CRLF1	83.9243498817967	22.4586288416076	1
O75467	ZNF324	77.4368231046931	19.3140794223827	1
O75469	NR1I2	73.2067510548523	27.8481012658228	9
O75473	LGR5	40.9523809523809	23.8095238095238	2
O75474	FRAT2	86.3247863247863	19.6581196581197	12
O75475	PSIP1	33.8983050847458	16.9491525423729	17
O75477	ERLIN1	46.1095100864553	28.5302593659942	25
O75478	TADA2A	47.7477477477478	25.6756756756757	49
O75486	SUPT3H	47.25	26.5	5
O75487	GPC4	57.2710951526032	27.8276481149013	11
O75489	NDUFS3	64.1509433962264	29.4339622641509	49
O75494	SRSF10	37.2623574144487	11.4068441064639	31
O75496	GMNN	31.9047619047619	21.9047619047619	26
O75503	CLN5	43.0555555555556	28.0555555555556	1
O75506	HSBP1	59.7402597402597	28.5714285714286	22
O75508	CLDN11	79.3269230769231	35.0961538461538	3
O75509	TNFRSF21	65.0914634146341	24.2378048780488	6
O75521	ECI2	45.3164556962025	27.5949367088608	7
O75525	KHDRBS3	45.821325648415	20.7492795389049	53
O75526	RBMXL2	76.5903307888041	12.4681933842239	8
O75528	TADA3	70.6697459584296	21.7090069284065	37
O75529	TAF5L	63.728813559322	26.4406779661017	11
O75530	EED	34.6153846153846	24.2081447963801	67
O75531	BANF1	67.7777777777778	27.7777777777778	13
O75533	SF3B1	33.4865900383142	26.8199233716475	68
O75534	CSDE1	38.9349112426035	27.4556213017751	25
O75541	ZNF821	60.5326876513317	22.2760290556901	7
O75553	DAB1	48.8964346349745	21.9015280135823	46
O75554	WBP4	31.2997347480106	15.9151193633952	39
O75556	SCGB2A1	58.3333333333333	35.4166666666667	7
O75558	STX11	90.9722222222222	27.0833333333333	90
O75563	SKAP2	32.5	22.5	4
O75564	JRK	78.494623655914	24.3727598566308	3
O75569	PRKRA	40.7643312101911	23.5668789808917	37
O75570	MTRF1	39.6860986547085	26.2331838565022	2
O75575	CRCP	55.7046979865772	24.8322147651007	6
O75581	LRP6	43.3085501858736	25.4646840148699	33
O75582	RPS6KA5	42.9638854296389	27.7708592777086	39
O75586	MED6	38.4615384615385	27.5303643724696	23
O75592	MYCBP2	36.0835846617837	25.5493321844033	26
O75593	FOXH1	77.0491803278689	20.4918032786885	84
O75594	PGLYRP1	76.6497461928934	23.8578680203046	1
O75600	GCAT	74.5238095238095	28.5714285714286	4
O75603	GCM2	56.0157790927022	19.723865877712	31
O75604	USP2	67.8217821782178	22.4422442244224	99
O75607	NPM3	67.5977653631285	27.3743016759777	7
O75608	LYPLA1	41.1255411255411	29.8701298701299	6
O75610	LEFTY1	91.008174386921	27.7929155313352	1
O75610	LEFTY1	90.7608695652174	27.7173913043478	1
O75616	ERAL1	65.296803652968	30.5936073059361	12
O75618	DEDD	63.3228840125392	27.8996865203762	19
O75626	PRDM1	64.8101265822785	23.1645569620253	7
O75631	UPK3A	76.0416666666667	28.4722222222222	2
O75636	FCN3	63.3333333333333	22.3333333333333	1
O75638	CTAG2	64.9289099526066	16.5876777251185	9
O75643	SNRNP200	65.6527842770239	30.7908282639214	63
O75648	TRMU	61.3744075829384	28.9099526066351	1
O75663	TIPRL	42.1245421245421	30.4029304029304	10
O75665	OFD1	38.400789733465	25.8637709772952	252
O75674	TOM1L1	43.8155136268344	27.6729559748428	31
O75676	RPS6KA4	86.0284605433376	27.2962483829237	5
O75679	RFPL3	59.748427672956	30.5031446540881	7
O75683	SURF6	80.3867403314917	14.9171270718232	9
O75688	PPM1B	34375	24.1666666666667	22
O75689	ADAP1	84.2666666666667	23.4666666666667	11
O75690	KRTAP5-8	73.936170212766	4.25531914893617	3
O75690	KRTAP5-8	73.936170212766	4.25531914893617	3
O75691	UTP20	43.1442928930366	33.7042354630294	6
O75694	NUP155	34.6264367816092	30.8189655172414	29
O75695	RP2	43.019943019943	29.0598290598291	4
O75711	SCRG1	50.5050505050505	36.3636363636364	1
O75712	GJB3	85.239852398524	30.6273062730627	1
O75716	STK16	66.6666666666667	30.0653594771242	84
O75717	WDHD1	31.0619469026549	24.070796460177	7
O75718	CRTAP	73.3830845771144	26.1194029850746	7
O75746	SLC25A12	42.5625920471281	30.780559646539	22
O75751	SLC22A3	61.0412926391382	36.2657091561939	2
O75752	B3GALNT1	48.7951807228916	34.9397590361446	1
O75762	TRPA1	41.0714285714286	33.2142857142857	2
O75764	TCEA3	67.3352435530086	20.6303724928367	2
O75771	RAD51D	62.3100303951368	31.6109422492401	47
O75781	PALM	84.2783505154639	19.5876288659794	7
O75783	RHBDL1	85.4214123006834	30.5239179954442	10
O75787	ATP6AP2	45.8689458689459	35.6125356125356	85
O75791	GRAP2	67.97583081571	23.8670694864048	64
O75792	RNASEH2A	71	27	26
O75794	CDC123	45.6973293768546	27.5964391691395	8
O75800	ZMYND10	74.3764172335601	28.3446712018141	12
O75807	PPP1R15A	55.8518518518519	13.3333333333333	7
O75808	CAPN15	86.6605335786569	22.6310947562098	4
O75815	BCAR3	67.1912832929782	25.181598062954	76
O75817	POP7	75.177304964539	26.241134751773	6
O75818	RPP40	39.2739273927393	29.7029702970297	4
O75820	ZNF189	37.3205741626794	20.414673046252	14
O75821	EIF3G	80.3738317757009	21.183800623053	31
O75822	EIF3J	40.1544401544402	20.8494208494208	28
O75828	CBR3	70.5035971223022	29.136690647482	13
O75829	CNMD	54.0298507462687	25.9701492537313	6
O75830	SERPINI2	32.9326923076923	33.8942307692308	6
O75832	PSMD10	44.9339207048458	25.5506607929515	32
O75841	UPK1B	54.0229885057471	31.8007662835249	9
O75843	AP1G2	67.8117048346056	31.6793893129771	7
O75844	ZMPSTE24	40.3361344537815	36.1344537815126	6
O75864	PPP1R37	86.1152141802068	22.5997045790251	13
O75865	TRAPPC6A	83125	35625	36
O75874	IDH1	47.710843373494	27.2289156626506	6
O75879	GATB	59.6774193548387	28.673835125448	1
O75880	SCO1	53.9735099337748	25.4966887417219	6
O75882	ATRN	53.9160839160839	23.4965034965035	1
O75884	RBBP9	57.2192513368984	25.668449197861	2
O75886	STAM2	32.6996197718631	25.0950570342205	34
O75888	TNFSF13	60.1593625498008	25.8964143426295	5
O75891	ALDH1L1	71.1938663745893	29.9014238773275	3
O75896	TUSC2	71.1711711711712	26.1261261261261	8
O75899	GABBR2	71.606334841629	30.8823529411765	5
O75900	MMP23B	92.8388746803069	26.0869565217391	1
O75901	RASSF9	41.2844036697248	26.3761467889908	33
O75907	DGAT1	82.8220858895705	32.5153374233129	3
O75908	SOAT2	75.3346080305927	35.3728489483748	3
O75909	CCNK	46.3687150837989	24.3016759776536	51
O75909	CCNK	54.0447504302926	20.8261617900172	51
O75912	DGKI	54.3151969981238	24.671669793621	2
O75914	PAK3	41.0714285714286	24.8214285714286	5
O75915	ARL6IP5	67.7248677248677	42.8571428571429	9
O75916	RGS9	69.3333333333333	24.5925925925926	8
O75920	SERF1B	50.4504504504504	23.4234234234234	3
O75923	DYSF	73.3781835655935	28.0153772224892	41
O75925	PIAS1	39.8773006134969	26.840490797546	46
O75928	PIAS2	36.6559485530547	28.6173633440514	90
O75934	BCAS2	39.8230088495575	24.7787610619469	61
O75935	DCTN3	71.1229946524064	31.0160427807487	19
O75936	BBOX1	42.2680412371134	28.3505154639175	4
O75937	DNAJC8	42.9133858267717	20.8661417322835	21
O75940	SMNDC1	35.1464435146443	20.0836820083682	33
O75943	RAD17	31.0850439882698	27.5659824046921	14
O75947	ATP5H	50.6172839506173	24.6913580246914	19
O75952	CABYR	32.7935222672065	24.2914979757085	3
O75953	DNAJB5	64.8456057007126	25.6532066508314	13
O75954	TSPAN9	84.1666666666667	38.3333333333333	1
O75955	FLOT1	69.6261682242991	26.8691588785047	44
O75956	CDK2AP2	73.2283464566929	19.6850393700787	18
O75962	TRIO	66.2388943731491	26.3573543928924	11
O75964	ATP5L	55.7692307692308	33.6538461538462	15
O75969	AKAP3	51.8735362997658	24.824355971897	4
O75970	MPDZ	37.6407244248654	27.5575134605972	26
O75971	SNAPC5	56.5656565656566	26.2626262626263	23
O75973	C1QL1	86.8725868725869	21.2355212355212	2
O75976	CPD	45.6191165821868	26.0680666183925	6
O76003	GLRX3	39.5833333333333	29.4642857142857	96
O76009	KRT33A	84.6913580246914	23.9506172839506	4
O76011	KRT34	82.3798627002288	23.7986270022883	252
O76013	KRT36	78.8461538461538	25.8547008547009	61
O76014	KRT37	78.2222222222222	23.7777777777778	45
